id,r_id,h_id,d,Id_in,Id_out,in_timestamp,out_timestamp,duration,type
925,1,h1,t,2,0,88.55172413793103,99.51724137931035,10.965517241379317,truck
929,1,h1,t,0,2,89.24137931034483,100.0,10.758620689655174,car
814,1,h1,t,0,0,81.24137931034483,101.24137931034483,20.0,car
869,1,h1,t,2,0,83.86206896551724,102.41379310344827,18.551724137931032,car
960,1,h1,t,0,2,91.51724137931035,102.6896551724138,11.172413793103445,car
899,1,h1,t,1,2,87.58620689655173,104.20689655172414,16.620689655172413,car
909,1,h1,t,2,0,87.72413793103448,104.55172413793103,16.827586206896555,car
1033,1,h1,t,2,3,97.3103448275862,104.62068965517241,7.310344827586206,car
1018,1,h1,t,2,0,95.10344827586206,104.82758620689656,9.724137931034491,van
1034,1,h1,t,2,0,96.89655172413794,105.58620689655173,8.689655172413794,car
1005,1,h1,t,0,2,94.13793103448276,106.0,11.862068965517238,car
1060,1,h1,t,2,0,99.51724137931035,106.62068965517241,7.103448275862064,car
1125,1,h1,t,0,1,103.17241379310344,107.65517241379311,4.4827586206896655,car
1027,1,h1,t,0,2,96.13793103448276,108.62068965517241,12.482758620689651,car
1186,1,h1,t,0,1,107.72413793103448,112.27586206896552,4.551724137931046,car
1138,1,h1,t,2,0,104.6896551724138,112.96551724137932,8.275862068965523,car
999,1,h1,t,0,3,94.96551724137932,114.13793103448276,19.172413793103445,car
1032,1,h1,t,0,2,97.3103448275862,114.27586206896552,16.965517241379317,car
1068,1,h1,t,2,1,100.06896551724138,116.06896551724138,16.0,car
874,1,h1,t,1,0,86.34482758620689,116.89655172413794,30.551724137931046,car
1064,1,h1,t,1,0,101.51724137931035,118.96551724137932,17.448275862068968,car
1142,1,h1,t,1,0,106.89655172413794,122.55172413793103,15.655172413793096,car
1235,1,h1,t,2,0,111.72413793103448,122.75862068965517,11.034482758620697,car
1154,1,h1,t,0,2,105.93103448275862,124.34482758620689,18.41379310344827,car
1281,1,h1,t,2,0,117.65517241379311,126.27586206896552,8.620689655172413,car
1118,1,h1,t,1,0,106.0,128.55172413793105,22.551724137931046,car
1166,1,h1,t,1,3,108.82758620689656,129.6551724137931,20.827586206896555,car
1291,1,h1,t,2,0,119.58620689655173,131.0344827586207,11.448275862068968,car
1286,1,h1,t,2,0,119.03448275862068,131.10344827586206,12.06896551724138,car
1310,1,h1,t,2,0,123.17241379310344,133.31034482758622,10.137931034482776,car
1317,1,h1,t,2,3,126.20689655172414,133.86206896551724,7.655172413793096,car
1314,1,h1,t,1,0,125.58620689655173,135.72413793103448,10.137931034482747,car
1320,1,h1,t,0,2,126.06896551724138,137.31034482758622,11.24137931034484,van
1352,1,h1,t,2,0,132.41379310344828,139.31034482758622,6.896551724137936,van
1388,1,h1,t,0,1,136.68965517241378,141.93103448275863,5.241379310344854,car
1348,1,h1,t,0,2,132.27586206896552,142.68965517241378,10.413793103448256,car
1404,1,h1,t,0,1,139.17241379310346,143.79310344827587,4.620689655172413,van
1357,1,h1,t,0,2,132.68965517241378,144.13793103448276,11.448275862068982,car
1364,1,h1,t,0,2,135.3793103448276,147.3793103448276,12.0,car
1389,1,h1,t,0,2,137.58620689655172,148.0,10.413793103448285,car
1440,1,h1,t,0,1,142.82758620689654,148.20689655172413,5.379310344827587,car
1374,1,h1,t,1,2,136.48275862068965,151.72413793103448,15.241379310344826,car
1355,1,h1,t,0,3,133.79310344827587,153.44827586206895,19.655172413793082,car
1405,1,h1,t,1,2,141.72413793103448,154.41379310344828,12.689655172413808,car
1418,1,h1,t,0,0,141.72413793103448,155.86206896551724,14.137931034482762,car
1432,1,h1,t,2,0,141.86206896551724,158.0,16.13793103448276,car
1380,1,h1,t,1,0,138.13793103448276,158.9655172413793,20.82758620689654,car
1444,1,h1,t,1,2,146.48275862068965,160.06896551724137,13.586206896551715,car
1446,1,h1,t,2,0,144.06896551724137,160.41379310344828,16.344827586206918,car
1439,1,h1,t,2,0,143.0344827586207,160.41379310344828,17.379310344827587,car
1506,1,h1,t,2,0,155.10344827586206,161.72413793103448,6.620689655172413,car
1531,1,h1,t,0,1,159.3793103448276,165.58620689655172,6.206896551724128,car
1501,1,h1,t,1,0,156.27586206896552,166.20689655172413,9.931034482758605,car
1538,1,h1,t,0,1,161.3793103448276,166.20689655172413,4.827586206896541,car
1516,1,h1,t,0,2,156.6206896551724,166.68965517241378,10.068965517241367,car
1519,1,h1,t,1,0,158.89655172413794,170.27586206896552,11.379310344827587,car
1520,1,h1,t,0,0,158.13793103448276,173.10344827586206,14.965517241379303,car
1526,1,h1,t,0,0,159.44827586206895,174.41379310344828,14.965517241379331,car
1530,1,h1,t,1,0,160.75862068965517,176.41379310344828,15.65517241379311,car
1580,1,h1,t,1,0,168.41379310344828,178.20689655172413,9.793103448275843,car
1601,1,h1,t,0,2,172.41379310344828,181.79310344827587,9.379310344827587,car
1624,1,h1,t,1,2,176.3448275862069,183.17241379310346,6.827586206896569,car
1611,1,h1,t,2,0,172.48275862068965,184.27586206896552,11.793103448275872,car
1640,1,h1,t,2,3,176.75862068965517,185.0344827586207,8.275862068965523,car
1701,1,h1,t,0,1,181.51724137931035,186.20689655172413,4.689655172413779,car
1598,1,h1,t,0,2,170.82758620689654,187.93103448275863,17.103448275862092,car
1618,1,h1,t,0,2,174.27586206896552,188.6206896551724,14.34482758620689,car
1681,1,h1,t,2,0,180.6206896551724,188.89655172413794,8.275862068965523,van
1638,1,h1,t,0,2,176.82758620689654,189.72413793103448,12.896551724137936,van
1639,1,h1,t,1,3,177.79310344827587,190.27586206896552,12.482758620689651,car
1646,1,h1,t,1,3,178.75862068965517,190.9655172413793,12.206896551724128,car
1658,1,h1,t,0,2,179.17241379310346,192.0,12.827586206896541,car
1772,1,h1,t,0,1,187.93103448275863,192.82758620689654,4.8965517241379075,car
1628,1,h1,t,0,3,175.86206896551724,195.0344827586207,19.17241379310346,car
1680,1,h1,t,0,2,181.44827586206895,195.3793103448276,13.931034482758633,car
1756,1,h1,t,2,0,187.0344827586207,195.72413793103448,8.68965517241378,car
1738,1,h1,t,0,2,185.79310344827587,197.58620689655172,11.793103448275843,car
1807,1,h1,t,2,3,190.75862068965517,197.86206896551724,7.103448275862064,car
1786,1,h1,t,2,0,189.24137931034483,198.6206896551724,9.379310344827587,car
1757,1,h1,t,0,2,187.58620689655172,200.55172413793105,12.965517241379331,car
1849,1,h1,t,2,3,194.3448275862069,201.17241379310346,6.827586206896569,car
1871,1,h1,t,0,1,196.6206896551724,201.58620689655172,4.9655172413793025,car
1826,1,h1,t,0,2,191.6551724137931,202.55172413793105,10.896551724137936,van
1868,1,h1,t,2,3,196.82758620689654,204.06896551724137,7.241379310344826,car
1599,1,h1,t,2,1,171.3793103448276,205.44827586206895,34.06896551724137,car
1784,1,h1,t,0,3,189.79310344827587,207.17241379310346,17.379310344827587,car
1865,1,h1,t,0,2,195.58620689655172,207.79310344827587,12.206896551724157,car
1819,1,h1,t,2,0,191.6551724137931,208.41379310344828,16.758620689655174,car
1866,1,h1,t,2,0,195.86206896551724,209.17241379310346,13.31034482758622,car
1916,1,h1,t,2,0,200.82758620689654,211.44827586206895,10.620689655172413,car
1910,1,h1,t,0,2,201.0344827586207,211.58620689655172,10.551724137931018,car
1699,1,h1,t,1,0,183.93103448275863,212.13793103448276,28.206896551724128,car
1745,1,h1,t,1,3,188.41379310344828,215.79310344827587,27.379310344827587,car
1991,1,h1,t,0,2,207.31034482758622,216.20689655172413,8.896551724137908,car
1861,1,h1,t,2,0,195.44827586206895,217.86206896551724,22.413793103448285,car
1882,1,h1,t,2,0,198.55172413793105,217.93103448275863,19.379310344827587,car
2029,1,h1,t,2,0,210.89655172413794,219.0344827586207,8.137931034482762,car
1964,1,h1,t,1,0,206.82758620689654,220.6206896551724,13.793103448275872,car
2042,1,h1,t,2,0,214.13793103448276,222.0,7.862068965517238,car
2070,1,h1,t,0,1,218.20689655172413,222.13793103448276,3.9310344827586334,car
2053,1,h1,t,0,2,216.06896551724137,223.93103448275863,7.862068965517267,car
2026,1,h1,t,1,3,212.13793103448276,225.17241379310346,13.034482758620697,car
2108,1,h1,t,0,1,225.44827586206895,229.51724137931035,4.068965517241395,car
2094,1,h1,t,0,2,222.48275862068965,231.0344827586207,8.551724137931046,car
2111,1,h1,t,0,1,226.89655172413794,231.3793103448276,4.482758620689651,van
2052,1,h1,t,0,0,216.89655172413794,232.06896551724137,15.17241379310343,car
2101,1,h1,t,0,3,224.3448275862069,238.9655172413793,14.620689655172413,car
2096,1,h1,t,2,1,223.3793103448276,240.68965517241378,17.310344827586192,van
2164,1,h1,t,2,0,234.41379310344828,240.75862068965517,6.34482758620689,car
2196,1,h1,t,0,1,237.17241379310346,242.20689655172413,5.034482758620669,car
2138,1,h1,t,0,2,230.48275862068965,242.68965517241378,12.206896551724128,car
2127,1,h1,t,0,3,228.75862068965517,247.31034482758622,18.551724137931046,car
2182,1,h1,t,0,2,237.0344827586207,248.20689655172413,11.17241379310343,van
2165,1,h1,t,1,0,236.3448275862069,250.41379310344828,14.068965517241395,car
